year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
2025,2015,WWT1805075,1805075TREC,1800.0,20.0,0.0,0.0
2040,2015,GW1807-4-07,1807045PD,8158.948934982792,579.0,3.0,0.0
2035,2015,1802029PD,1802029E,1516.6161461731288,88.0,0.0,1516.6161461731288
2040,2015,1805093PD,1805093E,4830.4294759,954.5999999999999,0.0,4830.4294759
2020,2015,1801015WPD,1801015WE,11009.652947687337,163.1,0.0,11009.652947687337
2015,2015,1804051NPD,1804051E,216.0,17.6,0.0,216.0
2040,2015,GW1807-8-02.01-ACH,1807221PD,6853.253026649622,579.0,3.0,0.0
2020,2015,GW1806-3-18,1806015PD,1256.969696969697,471.0,3.0,0.0
2020,2015,R_Kings,1803019NPD,8600.0,24.6696371,0.0,0.0
2025,2015,1805025WIMP,1805025WNPD,4542.174109156517,0.0,344.0,0.0
2025,2015,IMP1807339,1807339PD,8301.043189368771,24.6696371,44.0,0.0
2015,2015,1805013PD,1805013E,7255.0,600.0,0.0,7255.0
2020,2015,1806055WPD,1806077PD,1907.720154565792,10.0,0.0,0.0
2035,2015,SW1810015,1810015PD,1516.4185110663984,24.6696371,44.0,0.0
2020,2015,GW1807-8-01-OCWD,1807349WPD,863.8939245946474,579.0,65.5,0.0
2025,2015,1807041WIMP,1807398NPD,53.0,10.0,0.0,0.0
2035,2015,1805089WPD,1805083PD,20526.705743264265,10.0,0.0,0.0
2020,2015,1803083NPD,1803083E,5921.0,63.36,0.0,5921.0
2030,2015,WW_1804_315,1804007TREC,1096.00952101121,10.0,0.0,0.0
2030,2015,1807246WAREC,GWR1807-8-01 -OCWD,27745.0,0.0,553.0,0.0
2020,2015,WW_1804_745,1804001TREC,1000.4574391,10.0,0.0,0.0
2040,2015,WW_1805_365,1805065TREC,28.356523734,10.0,0.0,0.0
2020,2015,R_Sacramento,1802085PD,2095.241605609057,24.6696371,44.0,0.0
2035,2015,1807013PD,1807013E,5545.0,326.2,0.0,5545.0
2025,2015,RES_1805085,1805085PD,9605.618970499998,24.6696371,472.0,0.0
2020,2015,WW_1807_2580,1807366TREC,433.37819650067297,10.0,0.0,0.0
2035,2015,GW1807-8-01-OCWD,1807163BDSL,48782.582271683,579.0,0.0,0.0
2040,2015,1807273PD,1807273E,20660.0,163.1,0.0,20660.0
2020,2015,1807305PD,1807305E,7026.999999438,326.2,0.0,7026.999999438
2020,2015,GW1804-5-22.07 ,1804045PD,2099.1192894,241.0,3.0,0.0
2020,2015,1807033NPD,1807033E,200.0,195.72,0.0,200.0
2020,2015,WWT1807283,1807283TREC,270.0,20.0,0.0,0.0
2030,2015,1809025NPD,1809025E,668.0,750.26,0.0,668.0
2020,2015,GW1803-5-22,GW1803-5-22.12 ,12833.390770999998,0.0,0.0,0.0
2015,2015,1807029PD,1807029E,34583.511593487914,1036.1,0.0,34583.511593487914
2020,2015,1807183PD,1807183E,4138.0,326.2,0.0,4138.0
2025,2015,GW1807-4-11.04-AC,1807155PD,3852.2060581083865,579.0,3.0,0.0
2030,2015,GW1802037,1802037PD,2324.9951468426743,191.0,128.0,0.0
2030,2015,1807303NPD,1807303E,865.0,391.44,0.0,865.0
2040,2015,1807217IWIMP,GWR1807-4-12 ,4900.0,10.0,0.0,0.0
2040,2015,1807091NPD,1807091E,9300.0,391.44,0.0,9300.0
2035,2015,1805003GW,1805003PD,468.6695278969957,0.0,3.0,0.0
2035,2015,GW18070654,1807077PD,368.90610276333564,579.0,65.5,0.0
2040,2015,1809017NPD,1809017E,1000.0,195.72,0.0,1000.0
2035,2015,GW1807-8-01-OCWD,1807173PD,1540.0,10.0,3.0,0.0
2035,2015,1802085TREC,1802085NPD,1700.0,0.0,97.76249999999999,0.0
2035,2015,GW1801-1-55.01,1801023PD,2058.5,178.0,3.0,0.0
2035,2015,WW_1807_2580,1807366TREC,433.37819650067297,10.0,0.0,0.0
2030,2015,1807217WPD,1807405WPD,32783.44,10.0,0.0,0.0
2020,2015,1805025WPD,1805039PD,2197.0009848133573,10.0,0.0,0.0
2040,2015,1807073PD,1807366PD,11761.350877192983,10.0,0.0,0.0
2040,2015,1807419GW,1807419PD,4424.388736529028,0.0,131.0,0.0
2035,2015,1807221WPD,1807221PD,5310.007608116976,10.0,0.0,0.0
2030,2015,1807025NPD,1807025E,5047.0,195.72,0.0,5047.0
2030,2015,GW1807-4-12-AULA,1807075PD,3137.4858008330175,579.0,65.5,0.0
2035,2015,1807307WPD,1807307WE,1186.0,163.1,0.0,1186.0
2035,2015,SW1805081PEN,1805017PD,17736.0,10.0,3.0,0.0
2030,2015,1805025WPD,1804007PD,4748.023177040809,10.0,0.0,0.0
2030,2015,GW1804027,1804027PD,7060.0,241.0,3.0,0.0
2025,2015,1807217WPD,1807025PD,7383.0,10.0,0.0,0.0
2025,2015,1807391NPD,1807391E,222.0,195.72,0.0,222.0
2015,2015,1801015WPD,1801019PD,443.8470076276133,10.0,0.0,0.0
2020,2015,WW_1806_1935,1806039TREC,600.0,20.0,0.0,0.0
2035,2015,RES_Flsm,1802085PD,15341.097943904015,24.6696371,44.0,0.0
2040,2015,1806067PD,1806067E,19614.0,815.5,0.0,19614.0
2025,2015,1807087WNPD,1807181NPD,800.0,10.0,0.0,0.0
2040,2015,1802097PD,1802097E,19887.999999999996,88.0,0.0,19887.999999999996
2030,2015,WW_1806_1035,1806023TREC,1265.0,30.0,0.0,0.0
2025,2015,1807103WPD,1807191PD,852.9069767441861,10.0,0.0,0.0
2030,2015,1807301WPD,1807409PD,6291.541850220265,20.0,0.0,0.0
2030,2015,1807339AREC,1807339NPD,300.0,0.0,0.0,0.0
2030,2015,GW1807-4-13-6B,1807297WIMP,911.8181383106006,579.0,0.0,0.0
2040,2015,R_MAD,1801015WIMP,12563.921387396485,0.0,0.0,0.0
2020,2015,RES_Flsm,1802089WPD,1409.4586374695864,24.6696371,44.0,0.0
2025,2015,GW1807-8-01-OCWD,1807331PD,27802.0,579.0,3.0,0.0
2025,2015,GW1807-8-02.09 ,1807069NPD,1113.0,579.0,0.0,0.0
2030,2015,1804031PD,1804031E,17740.0,52.800000000000004,0.0,17740.0
2030,2015,1807145PD,1807145E,16819.450000000004,136.0,0.0,16819.450000000004
2015,2015,GW1807-4-12-AULA,GW1807202,80617.67542937813,579.0,0.0,0.0
2025,2015,1807407WNPD,1807143NPD,809.0,20.0,0.0,0.0
2015,2015,1807217WPD,1807087WPD,4620.476644130301,10.0,0.0,0.0
2035,2015,1803033GW,1803033PD,108097.32599292173,399.0,3.0,0.0
2015,2015,1807181NPD,1807181E,5635.062634151745,358.82,0.0,5635.062634151745
2020,2015,WW_1803_1470,1803045SREC,806.0,10.0,0.0,0.0
2015,2015,1804031PD,1804031E,14080.0,35.2,0.0,14080.0
2015,2015,1807265NPD,1807265E,1592.713,391.44,0.0,1592.713
2025,2015,XF1809027,1809027PD,4143.610421836229,24.6696371,44.0,0.0
2030,2015,1805061PD,1805061E,11754.0,954.5999999999999,0.0,11754.0
2030,2015,GW1807-8-01-OCWD,1807003PD,46945.5,579.0,3.0,0.0
2030,2015,GW1807-4-06 ,1807045PD,527.0032105040491,579.0,3.0,0.0
2030,2015,SW1807SWP29,1807323WIMP,20123.07723924317,1137.0,0.0,0.0
2040,2015,RES1805067,1805067PD,988.6028689329928,24.6696371,44.0,0.0
2015,2015,1810017PD,1810017E,7117.0,17.6,0.0,7117.0
2030,2015,1807253TREC,1807253NPD,369.0,0.0,97.76249999999999,0.0
2040,2015,1807061WPD,1807165PD,12227.824702321952,20.0,579.0,0.0
2030,2015,WW_1806_2610,1806059TREC,300.0,40.0,0.0,0.0
2020,2015,GW1804-5-22.02 ,1804043PD,22670.293497434468,241.0,3.0,0.0
2020,2015,GW1804027,1804027PD,6253.0,241.0,3.0,0.0
2035,2015,WWT1807381,1807381TREC,1140.0,20.0,0.0,0.0
2015,2015,1807329NPD,1807329E,502.0,391.44,0.0,502.0
2040,2015,1806043PD,1806043E,24900.0,326.2,0.0,24900.0
2025,2015,RES_CACHM,1806015PD,1775.1320346320344,24.6696371,44.0,0.0
2020,2015,XF_CRAxAAC,1807309WIMP,79861.11266387862,2000.0,0.0,0.0
2040,2015,IMP1807411W,1807411NPD,196.67375065673303,579.0,0.0,0.0
2035,2015,1805067PD,1805067E,9937.000000000002,636.4,0.0,9937.000000000002
2035,2015,1805077NPD,1805077E,1431.0,1527.36,0.0,1431.0
2015,2015,1802069WPD,1802069E,26988.0,56.32000000000001,0.0,26988.0
2020,2015,1807397NPD,1807397E,1400.0,782.88,0.0,1400.0
2025,2015,WWT1807381,1807381TREC,1140.0,20.0,0.0,0.0
2030,2015,R_Mokelumn,RES1805031,248671.98248550005,0.0,0.0,0.0
2020,2015,1807087WPD,1807277NPD,20546.0,10.0,0.0,0.0
2020,2015,WWT1810019,1810019AREC,1098.0,10.0,1095.0,0.0
2020,2015,WWT1807097,1807097TREC,3000.0,10.0,0.0,0.0
2030,2015,WWT1806011,1807037TREC,496.5,10.0,0.0,0.0
2035,2015,1809015SREC,1809015NPD,733.0,0.0,0.0,0.0
2025,2015,WWT1807087W,1807087WTREC,4766.0,10.0,0.0,0.0
2040,2015,1803039SREC,1803039NPD,316.09544855,0.0,0.0,0.0
2040,2015,1802085WIMP,1802085WPD,6769.0,0.0,65.5,0.0
2030,2015,SW1805049,1805049PD,23219.149183396337,88.9,69.6,0.0
2025,2015,1805089WPD,1805015PD,10516.0,10.0,0.0,0.0
2025,2015,CVP_CCC,1805025WIMP,84620.70365358592,416.9,0.0,0.0
2015,2015,GW1805-2-22 ,1805023PD,15.340778574822991,352.0,3.0,0.0
2035,2015,SW1802039,1802037PD,16200.89298094789,24.6696371,44.0,0.0
2030,2015,1807229WPD,1807417PD,6467.0,10.0,0.0,0.0
2020,2015,1801009NPD,1801009E,82.85997195,195.72,0.0,82.85997195
2040,2015,1805063TREC,1805063NPD,1095.0,0.0,293.28749999999997,0.0
2030,2015,GW1809-6-46 ,1809011PD,27.06018518518518,2641.0,65.5,0.0
2020,2015,1807205TREC,1807205NPD,111.0,0.0,97.76249999999999,0.0
2030,2015,WW_1807_1635,1807057TREC,2505.0,10.0,0.0,0.0
2015,2015,RES_1805085,1805085PD,4765.98283105,24.6696371,472.0,0.0
2020,2015,RES1807349,1807349WPD,1459.7549326040241,24.6696371,44.0,0.0
2025,2015,1803013PD,1803013E,942.0,2000.0,0.0,942.0
2030,2015,1802075TREC,1802075NPD,58.0,0.0,97.76249999999999,0.0
2020,2015,1803083PD,1803083E,15957.0,70.4,0.0,15957.0
2040,2015,GW1807-4-11.03-AWC,1807377PD,3862.992848468493,579.0,3.0,0.0
2040,2015,1807051WPD,1807231PD,7644.388192156445,10.0,0.0,0.0
2025,2015,XF1802029,1802029PD,199.28492344338298,10.0,44.0,0.0
2035,2015,1807246WGW,1807246WE,27745.0,0.0,0.0,27745.0
2035,2015,1806067GW,1806067PD,12297.647291941876,0.0,9.0,0.0
2030,2015,GW1801-1-55.01,1801033NPD,50.0,178.0,0.0,0.0
2030,2015,1803041WIMP,1803005PD,6500.0,10.0,44.0,0.0
2035,2015,1805089IMP,1807225NPD,48077.092071989086,10.0,471.0,0.0
2020,2015,1807217WPD,1807202PD,313385.22973434604,30.0,0.0,0.0
2040,2015,1807407REC,1807032TREC,150.0,10.0,0.0,0.0
2015,2015,GW1804-5-22.07 ,1804033PD,6660.0,241.0,3.0,0.0
2035,2015,1803083NPD,1803083E,5921.0,63.36,0.0,5921.0
2025,2015,GW1807-4-13-ASG ,1807089PD,2169.70370995,579.0,65.5,0.0
2025,2015,GW1801-1-55,GW1801-1-55.01,1649.7522628226616,0.0,0.0,0.0
2030,2015,GW1807-8-01-OCWD,1807163NPD,399.0571860689526,0.0,0.0,0.0
2035,2015,GW1807-9-15,1807149PD,129.99999999999986,579.0,3.0,0.0
2020,2015,1804031TREC,1804031NPD,658.9431058918809,0.0,195.52499999999998,0.0
2030,2015,WW_1805_830,1805031TREC,15576.751696555977,10.0,0.0,0.0
2025,2015,GW1810-7-12-AW,1810019GW,204.62488620574004,476.0,0.0,0.0
2015,2015,WW_1805_1590,1805047TREC,2332.3547659999995,40.0,0.0,0.0
2040,2015,WW_1805_2595,1805031SREC,302.50398007370006,10.0,0.0,0.0
2015,2015,GW1803-5-22.08 ,1803027GW,4842.56692734675,399.0,0.0,0.0
2015,2015,1807401PD,1807401E,17833.0,326.2,0.0,17833.0
2025,2015,1807221WPD,1807221PD,5049.82308936148,10.0,0.0,0.0
2020,2015,1807229WPD,1807179PD,2146.693010127843,10.0,0.0,0.0
2020,2015,1807097TREC,1807097NPD,3000.0,0.0,97.76249999999999,0.0
2025,2015,WWT1807187,1807187TREC,4269.0,30.0,0.0,0.0
2025,2015,1809013PD,1809021PD,212.0,10.0,0.0,0.0
2025,2015,WW_1807_2345,1807271TREC,645.0,10.0,0.0,0.0
2015,2015,1803053WPD,1803055PD,7574.0,10.0,0.0,0.0
2020,2015,R_SantaAna,1807085PD,3595.9433354797166,24.6696371,44.0,0.0
2015,2015,GW1807-4-09,1807398PD,326.3593212941241,579.0,65.5,0.0
2020,2015,1807391TREC,1807391NPD,137.0,0.0,97.76249999999999,0.0
2015,2015,GW1803-5-22.12 ,1803037PD,11640.0000001,399.0,65.5,0.0
2025,2015,GW1802-5-06 ,1802003PD,2754.66296105899,191.0,3.0,0.0
2040,2015,1801009PD,1801017PD,613.77757,0.0,0.0,0.0
2025,2015,GW1805-2-10,1805075PD,3500.0,352.0,65.5,0.0
2040,2015,1807309WPD,1807271NPD,445.0,10.0,0.0,0.0
2040,2015,1807299GW,1807299PD,35433.85639351007,579.0,65.5,0.0
2015,2015,1805075PD,1805075E,11355.0,636.4,0.0,11355.0
2030,2015,GW1807-8-02.01-ACH,1807243PD,16234.0,579.0,65.5,0.0
2035,2015,BVWSD,1803083NPD,4461.0,10.0,44.0,0.0
2040,2015,GW1804027,1804027PD,7060.0,241.0,3.0,0.0
2040,2015,GW1809025,1809025NPD,220.0,362.0,0.0,0.0
2015,2015,1807147NPD,1807147E,99.0,195.72,0.0,99.0
2015,2015,GW1809-CNTRO,1809030WGW,6166.09464553249,362.0,0.0,0.0
2025,2015,1807415NPD,1807415E,90.0,195.72,0.0,90.0
2040,2015,1805015WPD,1801017PD,1605.02834555,10.0,0.0,0.0
2035,2015,WW_1807_2950,1807034TREC,650.0,502.0,0.0,0.0
2040,2015,GW1806-3-04.08-AS,1806039PD,12600.0,2355.0,327.5,0.0
2015,2015,1807051WNPD,1807051WE,451.82941702577443,195.72,0.0,451.82941702577443
2025,2015,GW1807-8.02-NML,1807281PD,927.1281881417688,579.0,3.0,0.0
2025,2015,GW1802-5-21.66 ,1802017PD,434.8024244583984,0.0,0.0,0.0
2035,2015,1807301WIMP,1807279PD,1595.421052631579,10.0,44.0,0.0
2015,2015,SW1807181,1807181PD,830.9373658482546,24.6696371,44.0,0.0
2015,2015,RES_Jenk,CVP_SlPk,20564.0,0.0,0.0,0.0
2020,2015,1804061WPD,1804061WE,300000.0,21.12,0.0,300000.0
2035,2015,1810017PD,1810017E,9536.0,17.6,0.0,9536.0
2030,2015,1807185TREC,1807185NPD,502.0,0.0,97.76249999999999,0.0
2015,2015,1807059PD,1807059E,13433.0,489.29999999999995,0.0,13433.0
2020,2015,R_AmericanSFRK,EDCWA_Lakes,8196.597938144329,0.0,0.0,0.0
2025,2015,WW_1803_1110,1803037SREC,6365.587929,10.0,0.0,0.0
2025,2015,WW_1802_2530,1802085TREC,1700.0,10.0,0.0,0.0
2025,2015,RES_1809021,1809021PD,1566.0,24.6696371,44.0,0.0
2025,2015,1807307PD,1807307E,219773.0,489.29999999999995,0.0,219773.0
2015,2015,GW1807305,1807305PD,118.0000000003918,579.0,3.0,0.0
2020,2015,1803041WGW,1803041WIMP,7533.642092554147,399.0,0.0,0.0
2035,2015,GW1804027,1804027PD,7060.0,241.0,3.0,0.0
2035,2015,1807383WPD,1807250PD,6692.0432066631965,10.0,0.0,0.0
2020,2015,SW1805049,1805049PD,23735.29204774914,88.9,69.6,0.0
2015,2015,SW1805SWP05c,1805005E,1994.3956492182188,735.2,0.0,1994.3956492182188
2035,2015,1807003AREC,1807003NPD,100.0,579.0,553.0,0.0
2040,2015,1805025WPD,1805051PD,3936.0,10.0,0.0,0.0
2025,2015,1805033NPD,1805033E,2.0,381.84,0.0,2.0
2040,2015,1802089WPD,1802035PD,15000.0,10.0,0.0,0.0
2020,2015,WW_1802_3255,1802103TREC,800.0,10.0,0.0,0.0
2020,2015,1807385NPD,1807385E,660.0,1504.0,0.0,660.0
2035,2015,1805025WTREC,1805025WNPD,17730.0,0.0,97.76249999999999,0.0
2040,2015,DSL1807179,1807179PD,495.08756941478,10.0,3687.0,0.0
2040,2015,1807323WIMP,1807323WPD,27731.31752104055,0.0,176.0,0.0
2040,2015,1807383WPD,1807269WPD,2542.9593086064096,10.0,0.0,0.0
2035,2015,1804043PD,1804043E,85778.0,52.800000000000004,0.0,85778.0
2035,2015,1807187PD,1807187E,25625.0,489.29999999999995,0.0,25625.0
2035,2015,GW1809-6-46 ,1809011PD,27.25462962962963,2641.0,65.5,0.0
2020,2015,1802085WGW,1802085WIMP,4120.0,191.0,0.0,0.0
2015,2015,1807101TREC,1807101NPD,984.0,0.0,195.52499999999998,0.0
2015,2015,GW1807-4-11.04-AC,1807367PD,3558.0035811177427,469.0,65.5,0.0
2025,2015,SW1802039,1802037PD,15225.935272747442,24.6696371,44.0,0.0
2025,2015,1808003PD,1808003E,963.6307849,70.4,0.0,963.6307849
2040,2015,GW1807-4-23-AR,1807315PD,763.7,579.0,65.5,0.0
2030,2015,GW1806-3-03.04 ,1806031PD,1663.5113136903792,471.0,65.5,0.0
2015,2015,WW_1807_2420,1807309WPD,5746.000000000001,0.0,0.0,0.0
2040,2015,1809023TREC,1809023NPD,16300.0,0.0,293.28749999999997,0.0
2025,2015,1807277NPD,1807277E,23407.0,814.44,0.0,23407.0
2030,2015,1801027WPD,1801023PD,24842.503184713376,10.0,0.0,0.0
2025,2015,1807009NPD,1807009E,2805.0,782.88,0.0,2805.0
2040,2015,1807129TREC,1807129NPD,262.02,0.0,97.76249999999999,0.0
2025,2015,1807411WIMP,1807411WPD,556467.0828753008,20.0,44.0,0.0
2025,2015,1809023PD,1809023E,97110.0,489.29999999999995,0.0,97110.0
2035,2015,GW1810-7-21.01 ,1810029PD,398.5282279014596,476.0,3.0,0.0
2035,2015,SW1810013,1810013PD,15000.0,24.6696371,404.085,0.0
2015,2015,SW1806SWP15,1806017WIMP,6416.0,1432.0,0.0,0.0
2020,2015,GW1807-8-05-A1804,1807087BDSL,7303.0,579.0,0.0,0.0
2040,2015,GW1807-4-23-AR,1807257GW,10727.466837701524,579.0,0.0,0.0
2015,2015,1803033SREC,1803033NPD,8701.403904071389,0.0,0.0,0.0
2020,2015,GW18070654,1807077PD,319.9437524813653,579.0,65.5,0.0
2030,2015,1807202STW,1807202E,1199.9644293881008,0.0,0.0,1199.9644293881008
2015,2015,1807407WPD,1807032PD,9030.046457607434,10.0,0.0,0.0
2030,2015,WW_1806_2700,1806071TREC,230.0,10.0,0.0,0.0
2035,2015,1802085WPD,1802085WE,6233.0,17.6,0.0,6233.0
2020,2015,1807163PD,1807163E,67737.41635880849,489.29999999999995,0.0,67737.41635880849
2015,2015,1802061PD,1802061E,3105.7145042,17.6,0.0,3105.7145042
2035,2015,WW_1807_1000,1807047TREC,117.15542686344106,10.0,0.0,0.0
2030,2015,1807275PD,1807275E,7734.0,326.2,0.0,7734.0
2035,2015,SW1803SWP16,1803083PD,14237.94600027411,245.0,44.0,0.0
